Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000103187,COTL1,Gene Expression,0.025110335241358986,0.11338084224485057,0.37354238484119734,582,0.6238193398929704,187
ENSG00000022556,NLRP2,Gene Expression,0.02509974073223891,0.06957532511649944,0.26366424861245047,46,0.03761947407234564,37
ENSG00000105483,CARD8,Gene Expression,0.025098196218148582,0.11200102220911701,0.3704267643302417,302,0.37901171053219535,148
ENSG00000055130,CUL1,Gene Expression,0.025094254980998053,0.10468309954522237,0.352018689752393,93,0.10943822225210867,74
ENSG00000121380,BCL2L14,Gene Expression,0.025087489857615785,0.10637596526340243,0.35592101639206514,134,0.129144187576736,82
ENSG00000176170,SPHK1,Gene Expression,0.02507347174430239,0.08458503176067977,0.30245679539801607,29,0.02163287892264659,25
ENSG00000197622,CDC42SE1,Gene Expression,0.025051271301227942,0.11307219656929646,0.37306081907643296,371,0.4033065235743432,174
ENSG00000084754,HADHA,Gene Expression,0.0250317086986022,0.11459166106730723,0.3762573665640305,623,0.6612279095189743,198
ENSG00000162433,AK4,Gene Expression,0.025015874455673815,0.05163547400289725,0.2105453015853872,6,0.005736853185858227,6
ENSG00000114383,TUSC2,Gene Expression,0.02501507221861436,0.10418363032262778,0.3510076498477443,92,0.09311615916518334,64
ENSG00000167173,C15orf39,Gene Expression,0.025006560992218818,0.09327702657117931,0.3239817481511858,45,0.05546315235164886,36
ENSG00000205978,NYNRIN,Gene Expression,0.025004932004598687,0.08851327031089196,0.3119476652580185,50,0.04668458681444723,36
ENSG00000139579,NABP2,Gene Expression,0.024997727236081693,0.10245460600346967,0.34761200455350766,117,0.09321868650192151,76
ENSG00000037897,METTL1,Gene Expression,0.02499245754397382,0.09139018785187503,0.31929914520598957,16,0.013508673264150103,15
ENSG00000111834,RSPH4A,Gene Expression,0.0249900194142039,0.026756072319995994,0.12566940131177992,2,0.00082646244744341,2
ENSG00000092621,PHGDH,Gene Expression,0.024986173956396938,0.08093776076138504,0.2930946101538579,51,0.05747216217570674,44
ENSG00000197982,C1orf122,Gene Expression,0.024985456577125784,0.1106228246349612,0.36707723446605023,242,0.28639251894995255,131
ENSG00000170425,ADORA2B,Gene Expression,0.024984472386376428,0.08536954072032654,0.30475130501883296,45,0.06920857898490862,37
ENSG00000172531,PPP1CA,Gene Expression,0.024982043144438377,0.11459525713040808,0.3762573665640305,528,0.5380747131712157,169
ENSG00000181007,ZFP82,Gene Expression,0.024949737143779425,0.03004725723149848,0.13787583226103267,8,0.004923932452668671,8
ENSG00000175564,UCP3,Gene Expression,0.02494935946651112,0.0694084201370897,0.26338520405680177,8,0.00934596495668473,8
ENSG00000111641,NOP2,Gene Expression,0.024936252954390142,0.10520227868676257,0.3531807674680796,100,0.10756975269186944,68
ENSG00000135476,ESPL1,Gene Expression,0.024920293760643586,0.06897911149664426,0.26243562039223445,22,0.03956463763436039,16
ENSG00000142661,MYOM3,Gene Expression,0.02492022070094397,0.0849123551069273,0.30340931480312583,7,0.002234524485790486,7
ENSG00000168118,RAB4A,Gene Expression,0.02491989068528628,0.10737892391798698,0.35855390289270145,114,0.1587179313232413,84
ENSG00000029639,TFB1M,Gene Expression,0.024910252352329253,0.09722799394448822,0.33399202335668726,37,0.030665464740064107,34
ENSG00000231925,TAPBP,Gene Expression,0.02490611510600279,0.11687155120287196,0.38143494274652406,1763,2.027257453130257,276
ENSG00000137815,RTF1,Gene Expression,0.024899071585265223,0.088668310411254,0.3121994069548538,71,0.05414562029426548,53
ENSG00000167528,ZNF641,Gene Expression,0.024887808046956745,0.09788242700405503,0.3357767408664598,54,0.05486349150481625,47
ENSG00000139636,LMBR1L,Gene Expression,0.024859309288377044,0.10014208401497426,0.34180122642770927,99,0.09815517119054257,72
ENSG00000085514,PILRA,Gene Expression,0.024858345937663333,0.06943837612951143,0.2634319496749766,22,0.015321280643055171,20
ENSG00000025434,NR1H3,Gene Expression,0.02484560016189287,0.10935719249643583,0.3640839893394505,143,0.13299208817395572,86
ENSG00000006831,ADIPOR2,Gene Expression,0.024821421339839504,0.10262316459284793,0.34796358373638514,98,0.08848468098337839,74
ENSG00000076321,KLHL20,Gene Expression,0.02481944589984213,0.10135130222773747,0.34482529614430224,88,0.08035791642865014,69
ENSG00000119977,TCTN3,Gene Expression,0.02481397542730927,0.09128075220596199,0.31906606949409044,60,0.05831307450591233,45
ENSG00000166579,NDEL1,Gene Expression,0.02481195109140507,0.11448666850162259,0.3760661712646217,320,0.3039523203112194,146
ENSG00000174483,BBS1,Gene Expression,0.024807534291052195,0.10311245019630766,0.34914703154206556,66,0.07502594645388168,56
ENSG00000103495,MAZ,Gene Expression,0.024793895861873617,0.11631129619195724,0.38030330996564654,294,0.357066367274926,145
ENSG00000063245,EPN1,Gene Expression,0.024765375841731357,0.11764259638000651,0.38331366045632137,691,0.7206661802299205,197
ENSG00000167280,ENGASE,Gene Expression,0.024762248722912727,0.11296894392145607,0.37280250694009454,162,0.18848482149981294,98
ENSG00000005189,REXO5,Gene Expression,0.024736247950575187,0.024921380517983982,0.11903605353904981,25,0.019430524968311304,21
ENSG00000131400,NAPSA,Gene Expression,0.02473215423406283,0.03165949356197206,0.14357972685806408,5,0.017574557632425405,5
ENSG00000143198,MGST3,Gene Expression,0.024684074028022418,0.11821830273609346,0.38426737098287095,525,0.5645306547248541,173
ENSG00000099290,WASHC2A,Gene Expression,0.02468390451461523,0.11490921594284309,0.3769189569398255,214,0.2743951672294347,113
ENSG00000104205,SGK3,Gene Expression,0.024676481500577663,0.10744929878758458,0.3587087006462591,81,0.08288270402879892,65
ENSG00000153956,CACNA2D1,Gene Expression,0.02467247393614294,0.07850654851226047,0.28655273914445806,12,0.006366392527771504,10
ENSG00000136813,ECPAS,Gene Expression,0.02466119514001038,0.1154397079283287,0.37828158789326843,243,0.23062135097442443,136
ENSG00000146842,TMEM209,Gene Expression,0.024649195931558857,0.09452887762988182,0.3268455071977448,79,0.06650708342829316,59
ENSG00000133731,IMPA1,Gene Expression,0.024626172651895723,0.11630856461113837,0.38030330996564654,235,0.24684647219685452,123
ENSG00000105647,PIK3R2,Gene Expression,0.024620140456491156,0.10666991020167882,0.3565849997252182,100,0.09151817515150437,65
ENSG00000164466,SFXN1,Gene Expression,0.024616174780060028,0.11239576839466303,0.37148554917961646,166,0.14439207976085264,94
ENSG00000065308,TRAM2,Gene Expression,0.0246070135426349,0.09345782590439056,0.3243983471317633,80,0.07578224453380528,63
ENSG00000162961,DPY30,Gene Expression,0.024605305136214815,0.10370828115913744,0.3504495220345875,100,0.11976099265946649,71
ENSG00000147065,MSN,Gene Expression,0.024603123830230438,0.11428647348665932,0.37557376633591716,144,0.1948602990823077,88
ENSG00000141577,CEP131,Gene Expression,0.024599832731663315,0.10598058941706667,0.3550753888589744,65,0.08537935460417159,48
ENSG00000133265,HSPBP1,Gene Expression,0.024591865591154116,0.09081862070465752,0.3178970983934298,52,0.04502002707976244,42
ENSG00000166016,ABTB2,Gene Expression,0.024577828464749922,0.11444782918755925,0.37602128832938514,195,0.19582703545921426,95
ENSG00000187118,CMC1,Gene Expression,0.024572909091285136,0.10369042410319484,0.3504495220345875,93,0.12849429331687903,71
ENSG00000130561,SAG,Gene Expression,0.024569653136323356,0.025873066613397944,0.12244617330092258,2,0.0013854295026771526,2
ENSG00000163516,ANKZF1,Gene Expression,0.024567006396123692,0.11099786603840411,0.36792368556360494,178,0.2198654257527467,110
ENSG00000167747,C19orf48,Gene Expression,0.02453697516618435,0.10703089267685173,0.35755164683995916,98,0.11950911043237579,57
ENSG00000144468,RHBDD1,Gene Expression,0.0245326054097491,0.10464758563122478,0.352018689752393,67,0.06111725420124518,53
ENSG00000196659,TTC30B,Gene Expression,0.024528298201522695,0.0812184878555069,0.29393732362729613,7,0.002618631692535003,6
ENSG00000099821,POLRMT,Gene Expression,0.024525292940569605,0.08974703572731779,0.31495811222350056,6,0.0022719503129211716,6
ENSG00000108861,DUSP3,Gene Expression,0.02451443415058267,0.11693831031309143,0.38143494274652406,178,0.18478521632548814,105
ENSG00000167005,NUDT21,Gene Expression,0.02450307931273476,0.11003284363869947,0.3659431201486563,106,0.12285223382145,78
ENSG00000139679,LPAR6,Gene Expression,0.02449224387825881,0.11379210085130964,0.3746910975121607,92,0.12209654246635972,69
ENSG00000104714,ERICH1,Gene Expression,0.024486687820165613,0.11332130949918362,0.37354238484119734,107,0.13211525998922327,81
ENSG00000154269,ENPP3,Gene Expression,0.02447306520879766,0.07008991638752526,0.2650957181980444,59,0.05003006275295393,44
ENSG00000278540,ACACA,Gene Expression,0.024466049191472834,0.1136465351879945,0.37429429979446216,135,0.13901120390182045,84
ENSG00000106617,PRKAG2,Gene Expression,0.024465220535684878,0.10643641066747689,0.3560435004993135,90,0.09981150537007277,64
ENSG00000010322,NISCH,Gene Expression,0.024462718284078273,0.11921985592854778,0.38693345679026286,295,0.3123796494442318,146
ENSG00000125995,ROMO1,Gene Expression,0.02442545252890547,0.12222551694586414,0.39420968864234707,491,0.5305044514857183,184
ENSG00000107164,FUBP3,Gene Expression,0.024418714521183316,0.11966506617481087,0.387956897848269,216,0.2567182642668987,130
ENSG00000254685,FPGT,Gene Expression,0.024415262262126446,0.10285433778275932,0.3485100701277888,68,0.06339377115240766,59
ENSG00000136436,CALCOCO2,Gene Expression,0.02441091409300544,0.12088826435307531,0.39096401160367483,410,0.4437522050089401,168
ENSG00000120688,WBP4,Gene Expression,0.024401912933234127,0.09152631181430682,0.3194758105301441,42,0.026960999800565162,33
ENSG00000167601,AXL,Gene Expression,0.024382800265984803,0.11181216292966267,0.37001544288680116,99,0.1454423792316454,73
ENSG00000064763,FAR2,Gene Expression,0.024374299673485762,0.08991656641156398,0.3153741464386182,42,0.04381776073654852,38
ENSG00000204396,VWA7,Gene Expression,0.024368657275035458,0.10437350582671634,0.351504550851823,14,0.007274606060299182,13
ENSG00000100297,MCM5,Gene Expression,0.024366417880700892,0.11774594664111482,0.38331592393890385,155,0.19235555589320816,101
ENSG00000186416,NKRF,Gene Expression,0.02436091712357915,0.09352650179942934,0.32449798573307403,53,0.05185669226341222,44
ENSG00000173465,ZNRD2,Gene Expression,0.02434545830155743,0.10041429203897789,0.342495516303762,89,0.0989601565414823,66
ENSG00000108551,RASD1,Gene Expression,0.02434323832828482,0.11790723124496538,0.38375733403242596,155,0.16563843741159961,91
ENSG00000198331,HYLS1,Gene Expression,0.0243420290745006,0.0926039188067056,0.3223540217240475,18,0.01012327970849233,15
ENSG00000106077,ABHD11,Gene Expression,0.02432497123204226,0.11720130577301946,0.3821258902042826,129,0.12836455131317234,82
ENSG00000101384,JAG1,Gene Expression,0.024311219475630755,0.1099605467208209,0.3657841260183031,101,0.11807242728943677,68
ENSG00000140403,DNAJA4,Gene Expression,0.024304826105517277,0.1133509898306524,0.37354238484119734,87,0.15823239644273826,68
ENSG00000198223,CSF2RA,Gene Expression,0.024295904768265857,0.11772846650424817,0.38331592393890385,126,0.17015228496131984,85
ENSG00000131374,TBC1D5,Gene Expression,0.02429531782692008,0.09190508973515543,0.3204983470194447,66,0.09243174388015304,50
ENSG00000162105,SHANK2,Gene Expression,0.024291668106412253,0.08631421616749502,0.30709602969931055,46,0.03311049248330958,36
ENSG00000168658,VWA3B,Gene Expression,0.02427986540757888,0.003673087150976251,0.024970973913054747,2,0.0012868686533665514,2
ENSG00000118503,TNFAIP3,Gene Expression,0.024264076797042428,0.12152311167337193,0.3925743596795686,197,0.23240266648102353,106
ENSG00000132382,MYBBP1A,Gene Expression,0.024260798575480406,0.11839941481281024,0.3846886359895875,137,0.1616643217515259,90
ENSG00000161202,DVL3,Gene Expression,0.02425605364459802,0.12091686052084127,0.39096401160367483,205,0.22528413967479569,111
ENSG00000065325,GLP2R,Gene Expression,0.024247595249303925,0.07381252549344697,0.27424474646022984,25,0.08199972580365299,22
ENSG00000088320,REM1,Gene Expression,0.0242395541431001,0.09147323421372011,0.3194398471396127,14,0.017760605506995868,12
ENSG00000081177,EXD2,Gene Expression,0.024236353384713277,0.10355247636926213,0.35023998800980505,57,0.046554981602006655,45
ENSG00000111737,RAB35,Gene Expression,0.024228126305894344,0.12228864503992964,0.39423768666444836,227,0.26865543429744365,133
ENSG00000226742,HSBP1L1,Gene Expression,0.02422279390238465,0.1040594672042281,0.35086158457126276,80,0.07917758614665597,68
ENSG00000149948,HMGA2,Gene Expression,0.02421827743249944,0.10517659881016517,0.3531739388103928,71,0.08691438548384006,51
ENSG00000204301,NOTCH4,Gene Expression,0.02421746693993843,0.10619408248851392,0.355631124674539,34,0.025084511747459324,29
ENSG00000253276,CCDC71L,Gene Expression,0.02421202131978131,0.11689999943596896,0.38143494274652406,158,0.1865717364580681,99
ENSG00000127554,GFER,Gene Expression,0.024189379598345096,0.11693424256900387,0.38143494274652406,138,0.13976243897666302,98
ENSG00000198218,QRICH1,Gene Expression,0.024187522286188267,0.12180731579663484,0.3931951737061893,294,0.3387704650513217,152
ENSG00000166295,ANAPC16,Gene Expression,0.024187360349473302,0.12371315741939792,0.39754296885028556,355,0.44931282880681783,168
ENSG00000187720,THSD4,Gene Expression,0.024174383552577276,0.0631586135996729,0.24534123607924951,44,0.041615342725306426,38
ENSG00000170035,UBE2E3,Gene Expression,0.024172300631523324,0.12224255468233713,0.39420968864234707,270,0.2895162331857124,139
ENSG00000138231,DBR1,Gene Expression,0.024165262152258234,0.08661141280075224,0.30757634053179017,34,0.02855148112572995,31
ENSG00000011275,RNF216,Gene Expression,0.024160664194170844,0.1194827543486261,0.38744993898199726,161,0.17971996319430922,109
ENSG00000172340,SUCLG2,Gene Expression,0.02415927713510568,0.1248603792540095,0.4001962713600613,397,0.5551075565464273,175
ENSG00000065135,GNAI3,Gene Expression,0.024147081298051817,0.1247523340391683,0.40002165332954437,301,0.3272300120449726,144
ENSG00000149089,APIP,Gene Expression,0.024131608194627476,0.11066877254958651,0.36707723446605023,84,0.10215888625181524,69
ENSG00000167302,TEPSIN,Gene Expression,0.02412578557559013,0.11389416857746504,0.3748618999279458,87,0.07526840694847152,62
ENSG00000186480,INSIG1,Gene Expression,0.024119680696716928,0.1198880911302389,0.3884270128245658,233,0.2212883068925453,120
ENSG00000159461,AMFR,Gene Expression,0.02410281632358849,0.10633699665720009,0.3558703522455614,95,0.07665214300557917,71
ENSG00000104774,MAN2B1,Gene Expression,0.02409482874128805,0.12350626447590374,0.39721997549786786,253,0.29864443965633625,133
ENSG00000144028,SNRNP200,Gene Expression,0.024092478324754155,0.12630654565470878,0.40301528859190994,369,0.43502731440755094,167
ENSG00000174807,CD248,Gene Expression,0.024084821831406464,0.11402639377818957,0.3752144123091076,51,0.050571837653817356,48
ENSG00000128159,TUBGCP6,Gene Expression,0.02408011502820479,0.12587580590134673,0.40224241269630184,265,0.33808671408086605,153
ENSG00000089053,ANAPC5,Gene Expression,0.024052885521459934,0.12346302508639861,0.39721997549786786,194,0.24437500797697645,110
ENSG00000126698,DNAJC8,Gene Expression,0.02405255670960627,0.12093289592989942,0.39096401160367483,168,0.1987305102538612,105
ENSG00000174485,DENND4A,Gene Expression,0.02404930711126844,0.11656115444523207,0.38087013843666295,79,0.10018722746744337,62
ENSG00000111913,RIPOR2,Gene Expression,0.024047062786934133,0.11702969803152352,0.3816496877290033,66,0.11597989859396989,56
ENSG00000011021,CLCN6,Gene Expression,0.02404306720772545,0.09669448689213156,0.3323886895790281,58,0.07945724979006423,49
ENSG00000119632,IFI27L2,Gene Expression,0.024038912098604082,0.10656082686171375,0.3563798723704784,48,0.045712407798237424,39
ENSG00000129235,TXNDC17,Gene Expression,0.024035015763286587,0.11980776382957914,0.38827608049222745,132,0.13780048036521844,89
ENSG00000180089,TMEM86B,Gene Expression,0.024024038612055862,0.11037230764224759,0.3665823408816122,53,0.08366788774813479,44
ENSG00000102034,ELF4,Gene Expression,0.024008928838709417,0.11568696995327477,0.3788424870033133,130,0.09935494451435743,80
ENSG00000164897,TMUB1,Gene Expression,0.024008168057791917,0.11543271281635592,0.37828158789326843,49,0.09095130602608342,46
ENSG00000156976,EIF4A2,Gene Expression,0.023932401419259484,0.13019873369835522,0.41104381452518146,818,0.9485890317000061,228
ENSG00000181826,RELL1,Gene Expression,0.023927187468334717,0.12757967204832799,0.40569086261737847,298,0.36763233123893096,144
ENSG00000134590,RTL8C,Gene Expression,0.023924334968975183,0.11055205357326625,0.3670161085064025,95,0.10661747214727324,73
ENSG00000116337,AMPD2,Gene Expression,0.02391841163566036,0.09533525671640919,0.3291556621165713,72,0.05671923535726774,55
ENSG00000198832,SELENOM,Gene Expression,0.02390386763966831,0.12413051919080531,0.39871256658792864,151,0.1608246897288357,93
ENSG00000067057,PFKP,Gene Expression,0.023902899198777836,0.12975211021847555,0.41024694459118183,445,0.46938852612322035,173
ENSG00000180071,ANKRD18A,Gene Expression,0.02389952371042885,0.045418843932946595,0.1905070619061856,25,0.01992058200542429,22
ENSG00000132912,DCTN4,Gene Expression,0.023894541226510777,0.12253932326898709,0.39479019248179276,152,0.16876186196739718,99
ENSG00000269858,EGLN2,Gene Expression,0.023890857859286924,0.12794660568375305,0.40651148744789095,291,0.2868138609330003,149
ENSG00000058799,YIPF1,Gene Expression,0.023884672688025174,0.11065435406027535,0.36707723446605023,59,0.0628979800718148,49
ENSG00000185187,SIGIRR,Gene Expression,0.023874406578634443,0.12986310304426274,0.4104179659477588,507,0.5458915543025041,182
ENSG00000162736,NCSTN,Gene Expression,0.02387121295298326,0.12769430878087018,0.40596896465540167,262,0.29866394573899774,132
ENSG00000114354,TFG,Gene Expression,0.023870322635391957,0.12350056776320106,0.39721997549786786,199,0.21166955696656686,110
ENSG00000284308,C2orf81,Gene Expression,0.023863724120852872,0.027300961348589947,0.12782669551803744,2,0.0008476579063290805,2
ENSG00000204310,AGPAT1,Gene Expression,0.0238400546166376,0.1232382532421823,0.3966996875916454,148,0.19943878547546406,91
ENSG00000052723,SIKE1,Gene Expression,0.02383880110081047,0.10165045997168898,0.34568562616966,50,0.03359141269819681,37
ENSG00000215375,MYL5,Gene Expression,0.023835342992379455,0.10937632968439437,0.3640839893394505,49,0.04694221438488359,42
ENSG00000118564,FBXL5,Gene Expression,0.02382593115656461,0.1300649352585217,0.4108792509388939,383,0.405531796686404,161
ENSG00000257743,MGAM2,Gene Expression,0.023825168015943723,0.1283461857638324,0.40743435293700336,252,0.27744786565925766,118
ENSG00000103089,FA2H,Gene Expression,0.023818901336807106,0.12445134272654101,0.39957120699991755,164,0.17915391142310585,88
ENSG00000130227,XPO7,Gene Expression,0.023817046361738776,0.10790166876069107,0.3598167726299803,83,0.08486190144610697,69
ENSG00000168995,SIGLEC7,Gene Expression,0.023805710211206622,0.08419108367517292,0.30155348339865296,31,0.028884328367546955,28
ENSG00000125735,TNFSF14,Gene Expression,0.023792746894761577,0.11832556619225909,0.3845323447884208,44,0.09536747927637831,41
ENSG00000066336,SPI1,Gene Expression,0.023791341100162934,0.1301190986168297,0.4108792509388939,263,0.3070630727194598,141
ENSG00000078902,TOLLIP,Gene Expression,0.02376361762778073,0.12649428300341747,0.40344194126394267,169,0.17113302322752752,114
ENSG00000180008,SOCS4,Gene Expression,0.023763178547264,0.11011739556334876,0.3661427916594339,29,0.0189874040556956,25
ENSG00000136930,PSMB7,Gene Expression,0.023753160558568194,0.12832694023511748,0.40743435293700336,262,0.2940055220070085,137
ENSG00000146966,DENND2A,Gene Expression,0.023749761004466227,0.10522921835834231,0.3531918214382474,46,0.04888199665602304,35
ENSG00000185236,RAB11B,Gene Expression,0.023746246128300782,0.12237130965339382,0.3944190507084787,167,0.15951577012376728,100
ENSG00000117407,ARTN,Gene Expression,0.02373255652649968,0.0878307837473542,0.31009102572138825,14,0.011730006858892838,14
ENSG00000162396,PARS2,Gene Expression,0.023728338414932246,0.053376609595508384,0.2160523146120632,31,0.027154908369616478,27
ENSG00000103710,RASL12,Gene Expression,0.023728175414047117,0.1133932226077925,0.37354238484119734,23,0.016191913101166036,20
ENSG00000117593,DARS2,Gene Expression,0.02372609795184395,0.10292388182205903,0.3486666134938248,56,0.04948513088844162,41
ENSG00000160688,FLAD1,Gene Expression,0.023688772673387582,0.12002589884464654,0.3885363730263634,90,0.12728007604781982,68
ENSG00000174132,FAM174A,Gene Expression,0.0236871348331935,0.1148032341990266,0.376691807117017,78,0.06951144665118851,58
ENSG00000176783,RUFY1,Gene Expression,0.023687133104083064,0.11561837901095329,0.3787009010762277,76,0.08424785977063393,54
ENSG00000147854,UHRF2,Gene Expression,0.02368364636907201,0.12468303797046087,0.3999424237896288,182,0.25839510485621814,115
ENSG00000181804,SLC9A9,Gene Expression,0.02367987024884062,0.09117971753454301,0.31878751430148283,7,0.006593287638635383,7
ENSG00000160785,SLC25A44,Gene Expression,0.023665280819847985,0.11215183469390322,0.37076135524305853,78,0.06975366427433455,59
ENSG00000244411,KRTAP5-7,Gene Expression,0.02366403047104045,0.07533963844183145,0.2783950617929724,5,0.002323552770253273,5
ENSG00000078399,HOXA9,Gene Expression,0.02366202033051283,0.11981550984123435,0.38827608049222745,97,0.09803993762829098,70
ENSG00000141447,OSBPL1A,Gene Expression,0.02364732368620892,0.10801164481873826,0.3601031087081863,41,0.05295914791807578,37
ENSG00000129518,EAPP,Gene Expression,0.02364431796617028,0.12516159220313217,0.4006458510814363,146,0.17351153812601236,97
ENSG00000198373,WWP2,Gene Expression,0.023643614017741225,0.12949302702579346,0.40959505541237845,217,0.21890692544628998,118
ENSG00000143850,PLEKHA6,Gene Expression,0.02361183455426256,0.12509042696744666,0.4006458510814363,157,0.13958454589558245,99
ENSG00000100426,ZBED4,Gene Expression,0.023609601381799843,0.11919156899204775,0.38692572798635627,116,0.12997765814452916,75
ENSG00000164615,CAMLG,Gene Expression,0.0236019935875036,0.12550191442214298,0.4012193051817482,142,0.15724144578811047,90
ENSG00000144843,ADPRH,Gene Expression,0.023576379683916772,0.09287312783347668,0.3230303697145337,11,0.007602285114153349,11
ENSG00000284753,EEF1AKMT4,Gene Expression,0.023574758598032024,0.07995803091501563,0.2907729730020087,12,0.009853989137057022,11
ENSG00000149483,TMEM138,Gene Expression,0.02357263143535624,0.1028268621792956,0.3484960321102698,49,0.042669796656111245,41
ENSG00000182963,GJC1,Gene Expression,0.02357223685072254,0.0893516055326129,0.3140066212570669,31,0.032800689298948034,23
ENSG00000086102,NFX1,Gene Expression,0.02356701361977748,0.128384920650209,0.4074707128838763,151,0.13825190261470946,97
ENSG00000141084,RANBP10,Gene Expression,0.023559750138654474,0.11769985998629706,0.38331592393890385,97,0.0850811778580913,67
ENSG00000172379,ARNT2,Gene Expression,0.023543649720989112,0.0887924668243587,0.31241561472052337,17,0.01567358337690354,14
ENSG00000117419,ERI3,Gene Expression,0.02354136178761231,0.0715316734474627,0.26857643906769807,55,0.08529278535778576,47
ENSG00000143294,PRCC,Gene Expression,0.023530444039999338,0.12847599547387567,0.40758654808789446,151,0.1450802373055887,89
ENSG00000121350,PYROXD1,Gene Expression,0.023525893776932632,0.12225356707226509,0.39420968864234707,76,0.09610657618206098,63
ENSG00000104164,BLOC1S6,Gene Expression,0.023524940621565904,0.12204746728716764,0.3938001666453091,104,0.11358979971888027,74
ENSG00000131037,EPS8L1,Gene Expression,0.02351622311646337,0.11382989071107419,0.37473291771227774,57,0.042618706500180056,43
ENSG00000164344,KLKB1,Gene Expression,0.02351480638691116,0.1049263711584294,0.3524921906482909,18,0.009979160230214723,17
ENSG00000167723,TRPV3,Gene Expression,0.023509883543556823,0.08600216581285558,0.30627762245608275,31,0.028916684389987853,27
ENSG00000134824,FADS2,Gene Expression,0.023508812084045084,0.10051716670730393,0.342696684446943,43,0.03854381322971881,37
ENSG00000125352,RNF113A,Gene Expression,0.02350591737522097,0.11676117944607345,0.3812734972030068,59,0.06509488588756879,48
ENSG00000112893,MAN2A1,Gene Expression,0.023501040997238102,0.13306855108772764,0.41763225027238915,268,0.29366202326067997,131
ENSG00000163599,CTLA4,Gene Expression,0.0234814279868102,0.11256933999411411,0.37181239764530927,50,0.0518631906091076,39
ENSG00000204165,CXorf65,Gene Expression,0.02347707887235021,0.04577527829175643,0.19183489241461113,8,0.0157387104247469,8
ENSG00000132254,ARFIP2,Gene Expression,0.023460686509296082,0.1297565681399495,0.41024694459118183,168,0.15668970060536624,103
ENSG00000074319,TSG101,Gene Expression,0.023450770925501324,0.1293975994545573,0.4094666409858619,166,0.17793249123813934,105
ENSG00000170364,SETMAR,Gene Expression,0.023448745299910333,0.07702287761932847,0.28258749695954066,31,0.02011316282806401,27
ENSG00000105397,TYK2,Gene Expression,0.023433113356615836,0.1352362856168623,0.42301343706250366,315,0.37919092937675986,152
ENSG00000160145,KALRN,Gene Expression,0.023419686375460658,0.10488949632847522,0.3524921906482909,7,0.002909398919187133,7
ENSG00000283288,SMIM33,Gene Expression,0.02341934212410975,0.09894782224762388,0.3386536831096495,28,0.017671934375200815,22
ENSG00000136279,DBNL,Gene Expression,0.023419311282919617,0.13530298594510937,0.4230663520201196,408,0.43861408416079817,163
ENSG00000277481,PKD1L3,Gene Expression,0.023408107602035787,0.050547409492480266,0.2068994541462552,16,0.01896151264524539,12
ENSG00000136319,TTC5,Gene Expression,0.023387220698071167,0.1059167684225426,0.354941183118487,21,0.02471242755533297,21
ENSG00000111665,CDCA3,Gene Expression,0.023381725732961916,0.1106124437378313,0.36707723446605023,34,0.06510798360044363,30
ENSG00000179335,CLK3,Gene Expression,0.023376736474863415,0.13390712401892246,0.41982300678980394,159,0.2100624303978235,100
ENSG00000115970,THADA,Gene Expression,0.023374085362480878,0.10176957641575912,0.34593318009689994,31,0.04911801052436682,28
ENSG00000009790,TRAF3IP3,Gene Expression,0.023361837828042555,0.12485773679572532,0.4001962713600613,72,0.09639117672530824,55
ENSG00000007080,CCDC124,Gene Expression,0.02335451980458175,0.13208560273115522,0.41507060012466535,151,0.16708567939389524,99
ENSG00000055208,TAB2,Gene Expression,0.023348462644937402,0.13026838013680897,0.4111767805839769,120,0.12849735800335366,83
ENSG00000205307,SAP25,Gene Expression,0.023347999864808986,0.12978152204026072,0.41024694459118183,105,0.10286396295465677,73
ENSG00000143801,PSEN2,Gene Expression,0.023343348846425995,0.11426056309657873,0.3755712522910431,24,0.015932916359664217,21
ENSG00000164647,STEAP1,Gene Expression,0.023334101933482752,0.11893408962161378,0.38625778703814384,46,0.05821916376203615,41
ENSG00000008311,AASS,Gene Expression,0.023304735668617245,0.11165330018918374,0.36961057985875095,21,0.0232368484307105,20
ENSG00000211890,IGHA2,Gene Expression,0.023299297392132115,0.11125609480808896,0.3685342719125342,25,0.04174576552634845,22
ENSG00000123411,IKZF4,Gene Expression,0.023299244323500543,0.05536764315018239,0.22206528412758436,17,0.012520814061142152,16
ENSG00000214212,C19orf38,Gene Expression,0.023295112393852686,0.11247265092261904,0.3715752077372789,30,0.03384073702041892,26
ENSG00000173040,EVC2,Gene Expression,0.023288728334638256,0.031985907483832454,0.14463866611520482,12,0.023210098020731734,11
ENSG00000145246,ATP10D,Gene Expression,0.02328844374398444,0.11769789115095253,0.38331592393890385,56,0.04836621164872079,44
ENSG00000051128,HOMER3,Gene Expression,0.023280442386473272,0.11801995389203768,0.3839568789656882,52,0.045370150170676665,42
ENSG00000170836,PPM1D,Gene Expression,0.02327916134774595,0.11245496256390242,0.3715752077372789,68,0.04804262536690502,51
ENSG00000178177,LCORL,Gene Expression,0.023258640021416612,0.12613760867114632,0.4025622485282567,94,0.1019324112548801,71
ENSG00000162377,COA7,Gene Expression,0.023258173086813067,0.111597424603332,0.3695829565133851,55,0.04850473480907129,48
ENSG00000153046,CDYL,Gene Expression,0.023250983948942282,0.12291469932579657,0.3958287945515519,115,0.13410487391462278,85
